"kind","scenario","n","effect","method","statistic","p.value","repetition","B","seed","reject"
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",31.5864552981527,0.00333333333333333,60,299,28660666,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.153680916837,0.436666666666667,61,299,28460667,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",44.8290729270412,0.00333333333333333,61,299,28560667,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.7798421666771,0.176666666666667,61,299,28560667,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.6873135184794,0.00333333333333333,61,299,28660667,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",22.9901576483457,0.83,62,299,28460668,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",43.8374406873796,0.00333333333333333,62,299,28560668,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.8532502714777,0.66,62,299,28560668,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",30.0832273891309,0.00333333333333333,62,299,28660668,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.2323286156776,0.43,63,299,28460669,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",42.3194603914751,0.00333333333333333,63,299,28560669,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.3147084408372,0.873333333333333,63,299,28560669,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.0224533258381,0.00333333333333333,63,299,28660669,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.9356007484287,0.266666666666667,64,299,28460670,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",48.6386917129268,0.00333333333333333,64,299,28560670,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.8067940282452,0.663333333333333,64,299,28560670,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.8329207484794,0.00333333333333333,64,299,28660670,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",23.8147901798983,0.513333333333333,65,299,28460671,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",44.1809996369013,0.00333333333333333,65,299,28560671,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",13.1720959319185,0.08,65,299,28560671,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.8601583661476,0.00333333333333333,65,299,28660671,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",26.0017460911961,0.1,66,299,28460672,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",47.9151659203249,0.00333333333333333,66,299,28560672,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",13.0517453013004,0.116666666666667,66,299,28560672,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.6996105168699,0.00333333333333333,66,299,28660672,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",21.9772955157165,0.953333333333333,67,299,28460673,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",44.7970287131481,0.00333333333333333,67,299,28560673,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.6336551880804,0.246666666666667,67,299,28560673,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.842441239864,0.00333333333333333,67,299,28660673,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.1023940720814,0.51,68,299,28460674,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",42.8872720829709,0.00333333333333333,68,299,28560674,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.0999230237768,0.523333333333333,68,299,28560674,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",31.4663860987521,0.00333333333333333,68,299,28660674,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",25.2070923515269,0.273333333333333,69,299,28460675,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",47.8318548798614,0.00333333333333333,69,299,28560675,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",10.6340571272275,0.993333333333333,69,299,28560675,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.9991138833196,0.00333333333333333,69,299,28660675,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",22.8954798514002,0.81,70,299,28460676,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",45.3000793932293,0.00333333333333333,70,299,28560676,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.8129386353225,0.68,70,299,28560676,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.0525677975076,0.00333333333333333,70,299,28660676,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",26.7426867045541,0.0666666666666667,71,299,28460677,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",44.1104554685344,0.00333333333333333,71,299,28560677,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.9411146692185,0.58,71,299,28560677,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",34.5650485020895,0.00333333333333333,71,299,28660677,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",22.4283475296304,0.906666666666667,72,299,28460678,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",45.6744350623831,0.00333333333333333,72,299,28560678,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.3207364823166,0.866666666666667,72,299,28560678,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",35.4034027769264,0.00333333333333333,72,299,28660678,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",22.9943909354126,0.8,73,299,28460679,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",45.9869803435551,0.00333333333333333,73,299,28560679,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",13.4169230034614,0.0366666666666667,73,299,28560679,TRUE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",34.097940814552,0.00333333333333333,73,299,28660679,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.2784371337005,0.443333333333333,74,299,28460680,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",47.2557117278921,0.00333333333333333,74,299,28560680,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.6123663849259,0.23,74,299,28560680,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.7890494987509,0.00333333333333333,74,299,28660680,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.014415839184,0.54,75,299,28460681,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",43.6124376194031,0.00333333333333333,75,299,28560681,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.3949424601725,0.86,75,299,28560681,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.2382856956569,0.00333333333333333,75,299,28660681,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",25.7697869871472,0.13,76,299,28460682,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",44.2234802875996,0.00333333333333333,76,299,28560682,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",13.0734654840612,0.0866666666666667,76,299,28560682,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.778157488537,0.00333333333333333,76,299,28660682,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",22.6653137479374,0.86,77,299,28460683,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",48.4016032732105,0.00333333333333333,77,299,28560683,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.9312267658267,0.12,77,299,28560683,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.644085458156,0.00333333333333333,77,299,28660683,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",23.8375445852537,0.526666666666667,78,299,28460684,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",43.2881623151336,0.00333333333333333,78,299,28560684,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.3388036443186,0.296666666666667,78,299,28560684,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",30.1383624933088,0.00333333333333333,78,299,28660684,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",23.9352361516401,0.52,79,299,28460685,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",43.2882345249402,0.00333333333333333,79,299,28560685,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",13.4253080885663,0.0533333333333333,79,299,28560685,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.6031207940695,0.00333333333333333,79,299,28660685,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",27.4504396942894,0.0166666666666667,80,299,28460686,TRUE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",45.9697829812291,0.00333333333333333,80,299,28560686,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.5783895809381,0.783333333333333,80,299,28560686,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.1748891625479,0.00333333333333333,80,299,28660686,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",21.7589713190456,0.973333333333333,81,299,28460687,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",40.9177829057773,0.00333333333333333,81,299,28560687,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.4076835924495,0.373333333333333,81,299,28560687,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",31.7856509092644,0.00333333333333333,81,299,28660687,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",25.169102872549,0.263333333333333,82,299,28460688,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",45.865467864169,0.00333333333333333,82,299,28560688,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.3114523019447,0.426666666666667,82,299,28560688,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.8905721335449,0.00333333333333333,82,299,28660688,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.3540614151983,0.42,83,299,28460689,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",42.9544764115875,0.00333333333333333,83,299,28560689,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",13.0140100185698,0.106666666666667,83,299,28560689,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",34.0326554480381,0.00333333333333333,83,299,28660689,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",23.4911099937394,0.723333333333333,84,299,28460690,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",45.5194755031869,0.00333333333333333,84,299,28560690,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",13.9956705461108,0.01,84,299,28560690,TRUE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.9423022474249,0.00333333333333333,84,299,28660690,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",21.8982528380213,0.936666666666667,85,299,28460691,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",43.347115340293,0.00333333333333333,85,299,28560691,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.7661223116752,0.723333333333333,85,299,28560691,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.744308759619,0.00333333333333333,85,299,28660691,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",26.5130298478663,0.0666666666666667,86,299,28460692,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",47.8917513771093,0.00333333333333333,86,299,28560692,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.8742782965627,0.63,86,299,28560692,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.4432009711591,0.00333333333333333,86,299,28660692,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.9259315210747,0.29,87,299,28460693,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",44.7586469264824,0.00333333333333333,87,299,28560693,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",10.7385057917559,0.976666666666667,87,299,28560693,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.6469242457993,0.00333333333333333,87,299,28660693,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",23.657519491627,0.526666666666667,88,299,28460694,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",44.9651889243343,0.00333333333333333,88,299,28560694,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.916292086935,0.596666666666667,88,299,28560694,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.7906497942134,0.00333333333333333,88,299,28660694,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",23.7283841265675,0.596666666666667,89,299,28460695,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",43.2261547203788,0.00333333333333333,89,299,28560695,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",13.3857662045993,0.0866666666666667,89,299,28560695,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.231494758014,0.00333333333333333,89,299,28660695,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.9232047930353,0.286666666666667,90,299,28460696,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",43.5214065113877,0.00333333333333333,90,299,28560696,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.5880375072146,0.82,90,299,28560696,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",35.9267963933987,0.00333333333333333,90,299,28660696,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.0919822751866,0.523333333333333,91,299,28460697,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",42.1489701246666,0.00333333333333333,91,299,28560697,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.6104725016127,0.27,91,299,28560697,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",30.939098949294,0.00333333333333333,91,299,28660697,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",23.407197982189,0.736666666666667,92,299,28460698,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",40.2575550542907,0.00333333333333333,92,299,28560698,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.2353415162329,0.433333333333333,92,299,28560698,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.9329624169005,0.00333333333333333,92,299,28660698,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",23.7453949440911,0.56,93,299,28460699,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",45.9535930134678,0.00333333333333333,93,299,28560699,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.4671045886327,0.836666666666667,93,299,28560699,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",35.5511196418285,0.00333333333333333,93,299,28660699,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",25.6088598290892,0.133333333333333,94,299,28460700,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",47.9779065954873,0.00333333333333333,94,299,28560700,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.4939127178408,0.24,94,299,28560700,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",34.9953236752912,0.00333333333333333,94,299,28660700,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",23.4260252238616,0.696666666666667,95,299,28460701,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",48.0239698078845,0.00333333333333333,95,299,28560701,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.5066775899393,0.813333333333333,95,299,28560701,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.1964633533241,0.00333333333333333,95,299,28660701,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.1830461002635,0.47,96,299,28460702,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",46.9703124766274,0.00333333333333333,96,299,28560702,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",10.7316600257208,0.99,96,299,28560702,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",34.8064477087812,0.00333333333333333,96,299,28660702,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",25.6317380524571,0.14,97,299,28460703,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",45.5883395551394,0.00333333333333333,97,299,28560703,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.1871717380756,0.426666666666667,97,299,28560703,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.6315420163735,0.00333333333333333,97,299,28660703,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",25.5519667210121,0.153333333333333,98,299,28460704,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",44.8923307636909,0.00333333333333333,98,299,28560704,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.2019187716096,0.886666666666667,98,299,28560704,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.2732345902167,0.00333333333333333,98,299,28660704,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",22.0401498259257,0.936666666666667,99,299,28460705,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",43.2215681702325,0.00333333333333333,99,299,28560705,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.1639504987326,0.443333333333333,99,299,28560705,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",31.1731709318438,0.00333333333333333,99,299,28660705,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",23.6787060417413,0.64,100,299,28460706,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",45.4868447064075,0.00333333333333333,100,299,28560706,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.9823455334846,0.576666666666667,100,299,28560706,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",34.6125622044541,0.00333333333333333,100,299,28660706,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.2169219963291,0.506666666666667,101,299,28460707,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",43.8416016440372,0.00333333333333333,101,299,28560707,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.7174325909351,0.18,101,299,28560707,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.9979602169119,0.00333333333333333,101,299,28660707,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",23.1436624645537,0.823333333333333,102,299,28460708,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",48.495464962278,0.00333333333333333,102,299,28560708,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",13.6156220780911,0.0266666666666667,102,299,28560708,TRUE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.975609276346,0.00333333333333333,102,299,28660708,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",22.5631074397308,0.91,103,299,28460709,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",43.5551280453766,0.00333333333333333,103,299,28560709,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.5204322814651,0.263333333333333,103,299,28560709,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.4973220214902,0.00333333333333333,103,299,28660709,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.3855764306819,0.426666666666667,104,299,28460710,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",41.9581346329042,0.00333333333333333,104,299,28560710,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.420636361303,0.283333333333333,104,299,28560710,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.0318454812453,0.00333333333333333,104,299,28660710,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",25.2812193018583,0.176666666666667,105,299,28460711,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",46.784021683138,0.00333333333333333,105,299,28560711,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.9741115004917,0.58,105,299,28560711,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",31.4282244661887,0.00333333333333333,105,299,28660711,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",23.1861343080724,0.793333333333333,106,299,28460712,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",45.3699435940572,0.00333333333333333,106,299,28560712,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.0492926454279,0.55,106,299,28560712,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",31.9915520581983,0.00333333333333333,106,299,28660712,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",21.6581807614691,0.97,107,299,28460713,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",46.0336369094056,0.00333333333333333,107,299,28560713,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.6440350451714,0.756666666666667,107,299,28560713,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.7875004229606,0.00333333333333333,107,299,28660713,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",26.767122224328,0.0366666666666667,108,299,28460714,TRUE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",42.2412013479482,0.00333333333333333,108,299,28560714,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.5370149963913,0.256666666666667,108,299,28560714,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.7490910993438,0.00333333333333333,108,299,28660714,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.089007890957,0.513333333333333,109,299,28460715,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",48.4708319334469,0.00333333333333333,109,299,28560715,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.7453295446471,0.216666666666667,109,299,28560715,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",31.7583752066851,0.00333333333333333,109,299,28660715,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.2578361285252,0.366666666666667,110,299,28460716,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",44.4959098754026,0.00333333333333333,110,299,28560716,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.8109818566629,0.21,110,299,28560716,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.3427607531438,0.00333333333333333,110,299,28660716,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",25.2731678598684,0.166666666666667,111,299,28460717,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",43.1286534370815,0.00333333333333333,111,299,28560717,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.9410258072259,0.6,111,299,28560717,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",31.8191433996261,0.00333333333333333,111,299,28660717,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.7109566128596,0.333333333333333,112,299,28460718,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",42.2653723471721,0.00333333333333333,112,299,28560718,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.2326604341824,0.4,112,299,28560718,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",31.4605728518943,0.00333333333333333,112,299,28660718,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",23.7639000812812,0.603333333333333,113,299,28460719,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",45.7294902753806,0.00333333333333333,113,299,28560719,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.0549707077066,0.546666666666667,113,299,28560719,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",30.8961811267682,0.00333333333333333,113,299,28660719,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.1797716312525,0.473333333333333,114,299,28460720,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",47.3039559608185,0.00333333333333333,114,299,28560720,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",12.1248103708507,0.503333333333333,114,299,28560720,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",31.5892028348439,0.00333333333333333,114,299,28660720,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",23.2634876293902,0.696666666666667,115,299,28460721,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",42.1419859657792,0.00333333333333333,115,299,28560721,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.3467174495515,0.88,115,299,28560721,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.8462255997575,0.00333333333333333,115,299,28660721,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",23.1375753591547,0.786666666666667,116,299,28460722,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",45.1305820482753,0.00333333333333333,116,299,28560722,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.5596636129436,0.82,116,299,28560722,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.4012301336096,0.00333333333333333,116,299,28660722,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.4546793271388,0.356666666666667,117,299,28460723,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",44.842762709649,0.00333333333333333,117,299,28560723,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.778324191048,0.623333333333333,117,299,28560723,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.1107172908796,0.00333333333333333,117,299,28660723,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",23.743679157117,0.666666666666667,118,299,28460724,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",42.3922192922013,0.00333333333333333,118,299,28560724,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.9271087143784,0.63,118,299,28560724,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.7198478959814,0.00333333333333333,118,299,28660724,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",24.2585587842551,0.5,119,299,28460725,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",42.5892656544502,0.00333333333333333,119,299,28560725,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.2175324451846,0.876666666666667,119,299,28560725,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",32.1000896210945,0.00333333333333333,119,299,28660725,TRUE
"torus_demo","T0_independent",100,0,"HSIC torus product",23.5974731179968,0.666666666666667,120,299,28460726,FALSE
"torus_demo","T1_coordinate_coupled",100,4,"HSIC torus product",44.3751580871514,0.00333333333333333,120,299,28560726,TRUE
"torus_demo","T0_independent",200,0,"HSIC torus product",11.4689452975344,0.866666666666667,120,299,28560726,FALSE
"torus_demo","T1_coordinate_coupled",200,4,"HSIC torus product",33.131258777068,0.00333333333333333,120,299,28660726,TRUE
